Player_ID,SEASON_ID,full_name,games_played,all_nba,FG_PCT,FG3_PCT,OREB,DREB,AST,STL,BLK,TOV,PTS,PLUS_MINUS
1626166,22023,Cameron Payne,71,0,0.4429546385256864,0.7092067561085456,0.023145294054615212,0.05572261276361544,0.2163868122459627,0.16692749087115283,0.03839784723659698,0.19670818412815064,0.1806965825963533,0.4925945540332762
1626167,22023,Myles Turner,71,0,0.6491111727177635,0.6961280061586135,0.3062159141987584,0.4985415155229781,0.09887694060516335,0.19613980177360457,0.7522252121713932,0.3481261677869332,0.4706845725515886,0.652560826734804
1626168,22023,Trey Lyles,50,0,0.40227074214655967,0.6758396337656932,0.1923722952277443,0.2917939609236234,0.08629032768719327,0.060740740740740734,0.11096046367211758,0.15294117647058822,0.16899224806201552,0.6468113143246621
1626171,22023,Bobby Portis,74,0,0.5866328358837143,0.6970487168864083,0.33112180454340323,0.5239786856127886,0.08649076494572773,0.3393393393393393,0.13812959098614244,0.25380660010244055,0.3605698721977792,0.5217723687563516
1626172,22023,Kevon Looney,67,0,0.7999904335248039,0.0,0.39778677996245426,0.336051536279526,0.15447489479939228,0.11166390270867882,0.12909011143825483,0.15974153353341586,0.08781673030197847,0.49848847323080164
1626179,22023,Terry Rozier,57,0,0.4936006431271679,0.6818485486797384,0.10422311088461197,0.308765697547599,0.5154528715329562,0.4535412605588044,0.13227075139722627,0.4285788307835796,0.5615395076839386,0.24876088893140508
1626181,22023,Norman Powell,70,0,0.5968462462440124,0.9213185822293125,0.01760695583440372,0.1821365135752347,0.07807955856079965,0.2148148148148148,0.11694414052103973,0.2107169227523645,0.38073089700996676,0.641951607406566
1626192,22023,Pat Connaughton,67,0,0.5406638770502076,0.7822993998585831,0.11411915818595,0.19951220805386916,0.16692743343595462,0.18905472636815923,0.08532889269240632,0.14445983226863468,0.11697327316903854,0.5058587557498208
1626196,22023,Josh Richardson,43,0,0.5080771451035889,0.7381474712508327,0.06536260090118864,0.186153909703003,0.20512165400856305,0.21533161068044787,0.12167541988995491,0.19830117509687537,0.2522084009374437,0.3820684808825745
1626204,22023,Larry Nance Jr.,55,0,0.7232828465999189,0.5495273887519153,0.29564272305108186,0.3109123203616987,0.13382129031329598,0.43501683501683497,0.12238384674733256,0.17481484796276822,0.11994362226920367,0.5931407681265685
1626220,22023,Royce O'Neale,71,0,0.42529269785524615,0.819837593920323,0.14314262215919765,0.35488454706927175,0.24119445181457586,0.2983828899321857,0.22127923825294973,0.22915489491217544,0.18637405830330822,0.5613723234556722
1626224,22023,Cedi Osman,71,0,0.5217751625735817,0.7333639766043021,0.0508369851556727,0.1593925899982488,0.13282423685694983,0.18883672404799162,0.05019664665700682,0.15344590308278416,0.15492957746478875,0.24298534590480525
1627734,22023,Domantas Sabonis,74,1,0.8227178650585999,0.6446401489232868,0.7326097463929694,1.0,0.7491864509752747,0.3813813813813814,0.23435358355664715,0.8280061996527661,0.5537397862979259,0.5573622014608043
1627736,22023,Malik Beasley,70,0,0.5167328117211292,0.9117361448290213,0.09874800626702612,0.27527023598071554,0.10721454578348671,0.32592592592592595,0.0391563414850519,0.1631799163179916,0.30897009966777406,0.7846075201635807
1627739,22023,Kris Dunn,64,0,0.5471230642267715,0.7220479728792397,0.13775812666732537,0.15772646536412077,0.3379768877631787,0.4525462962962963,0.1685533533429932,0.2959635737140044,0.1128875968992248,0.5301832471884586
1627741,22023,Buddy Hield,77,0,0.49058467684213236,0.8285105336502991,0.12428190325631291,0.1978408802565108,0.2520467343326295,0.3569023569023569,0.20833120512275968,0.29980725648951095,0.32588341890667477,0.5337126805944256
1627742,22023,Brandon Ingram,63,0,0.5918082486254824,0.6640771311645973,0.12302097007165677,0.39494206208238186,0.512897170899387,0.33744855967078186,0.25124444313018107,0.6381436814614269,0.5949304786514089,0.6923775985459504
1627747,22023,Caris LeVert,62,0,0.4199739447340938,0.6502253164387025,0.09723793709024037,0.30061307511602586,0.47067564738263873,0.4946236559139784,0.2014877037412945,0.41749700285026947,0.3668417104276069,0.6155544480803832
1627749,22023,Dejounte Murray,71,0,0.5402598644553777,0.7532436765281988,0.13391205845884516,0.4141245340604908,0.5649994314470007,0.6781429316640584,0.12098944317946596,0.6149102342333597,0.6484332350693307,0.4315446238718236
1627750,22023,Jamal Murray,54,0,0.5519009198414817,0.922967099026612,0.12764439174872927,0.29257285704887837,0.5967706189646984,0.42524005486968447,0.24127164838197757,0.5243799053791669,0.5946023542922768,0.7662602395647949
1627751,22023,Jakob Poeltl,50,0,0.9362323466745296,0.0,0.6118091097717616,0.5294351687388987,0.2142194079468102,0.28888888888888886,0.6219664665700683,0.3781934531134629,0.289922480620155,0.49757128251732374
1627752,22023,Taurean Prince,71,0,0.4941578112457352,0.7737080735086804,0.023145294054615212,0.21418957796512644,0.1210732496928699,0.30568596765779865,0.17998344028151522,0.21112894447660613,0.22524293045092264,0.4099066739411821
